"","id","block","condition","stim","stim_cat","frequency","response","rt","censor"
"1794","1","19","speed","5192","nonword","nw_low","nonword",0.504,FALSE
"1795","1","19","speed","6241","nonword","nw_very_low","nonword",0.5,FALSE
"1796","1","19","speed","3034","word","very_low","word",0.436,FALSE
"1797","1","19","speed","3384","word","very_low","word",0.479,FALSE
"1798","1","19","speed","1198","word","high","word",0.431,FALSE
"1799","1","19","speed","5644","nonword","nw_low","nonword",0.515,FALSE
"1800","1","19","speed","4317","nonword","nw_high","nonword",0.471,FALSE
"1801","1","19","speed","2253","word","low","word",0.485,FALSE
"1802","1","19","speed","4506","nonword","nw_high","nonword",1.454,FALSE
"1803","1","19","speed","6252","nonword","nw_very_low","nonword",0.404,FALSE
"1804","1","19","speed","5643","nonword","nw_low","nonword",0.412,FALSE
"1805","1","19","speed","3598","word","very_low","nonword",0.372,FALSE
"1806","1","19","speed","5261","nonword","nw_low","nonword",0.529,FALSE
"1807","1","19","speed","1022","word","high","word",0.485,FALSE
"1808","1","19","speed","6011","nonword","nw_very_low","nonword",0.475,FALSE
"1809","1","19","speed","6281","nonword","nw_very_low","nonword",0.529,FALSE
"1810","1","19","speed","5007","nonword","nw_low","nonword",0.764,FALSE
"1811","1","19","speed","4717","nonword","nw_high","nonword",0.453,FALSE
"1812","1","19","speed","4771","nonword","nw_high","nonword",0.45,FALSE
"1813","1","19","speed","3710","word","very_low","word",0.612,FALSE
"1814","1","19","speed","2721","word","low","word",0.51,FALSE
"1815","1","19","speed","2239","word","low","word",0.636,FALSE
"1816","1","19","speed","4345","nonword","nw_high","nonword",0.544,FALSE
"1817","1","19","speed","3437","word","very_low","nonword",0.549,FALSE
"1818","1","19","speed","2405","word","low","word",0.494,FALSE
"1819","1","19","speed","6556","nonword","nw_very_low","nonword",0.515,FALSE
"1820","1","19","speed","3271","word","very_low","nonword",0.539,FALSE
"1821","1","19","speed","5835","nonword","nw_low","nonword",0.431,FALSE
"1822","1","19","speed","6364","nonword","nw_very_low","nonword",0.48,FALSE
"1823","1","19","speed","3420","word","very_low","word",0.739,FALSE
"1824","1","19","speed","2320","word","low","word",0.578,FALSE
"1825","1","19","speed","3685","word","very_low","nonword",0.563,FALSE
"1826","1","19","speed","2205","word","low","word",0.533,FALSE
"1827","1","19","speed","3441","word","very_low","word",0.48,FALSE
"1828","1","19","speed","2614","word","low","word",0.441,FALSE
"1829","1","19","speed","3204","word","very_low","nonword",0.543,FALSE
"1830","1","19","speed","5185","nonword","nw_low","nonword",0.666,FALSE
"1831","1","19","speed","2456","word","low","word",0.544,FALSE
"1832","1","19","speed","4418","nonword","nw_high","nonword",0.514,FALSE
"1833","1","19","speed","2524","word","low","word",0.455,FALSE
"1834","1","19","speed","4607","nonword","nw_high","nonword",0.573,FALSE
"1835","1","19","speed","5693","nonword","nw_low","nonword",0.441,FALSE
"1836","1","19","speed","1802","word","high","word",0.504,FALSE
"1837","1","19","speed","1613","word","high","word",0.549,FALSE
"1838","1","19","speed","1651","word","high","word",0.441,FALSE
"1839","1","19","speed","6379","nonword","nw_very_low","nonword",0.534,FALSE
"1840","1","19","speed","5060","nonword","nw_low","nonword",0.822,FALSE
"1841","1","19","speed","1622","word","high","word",0.772,FALSE
"1842","1","19","speed","1517","word","high","word",0.834,FALSE
"1843","1","19","speed","4312","nonword","nw_high","nonword",0.565,FALSE
"1844","1","19","speed","3388","word","very_low","word",0.612,FALSE
"1845","1","19","speed","3501","word","very_low","nonword",0.808,FALSE
"1846","1","19","speed","6597","nonword","nw_very_low","nonword",0.453,FALSE
"1847","1","19","speed","4297","nonword","nw_high","nonword",0.47,FALSE
"1848","1","19","speed","6446","nonword","nw_very_low","nonword",0.441,FALSE
"1849","1","19","speed","3183","word","very_low","nonword",0.499,FALSE
"1850","1","19","speed","2856","word","low","word",0.435,FALSE
"1851","1","19","speed","1032","word","high","word",0.382,FALSE
"1852","1","19","speed","2607","word","low","word",0.411,FALSE
"1853","1","19","speed","3636","word","very_low","word",0.402,FALSE
"1854","1","19","speed","4733","nonword","nw_high","nonword",0.553,FALSE
"1855","1","20","accuracy","1590","word","high","word",0.636,FALSE
"1856","1","20","accuracy","1162","word","high","word",0.402,FALSE
"1857","1","20","accuracy","2580","word","low","word",0.529,FALSE
"1858","1","20","accuracy","6117","nonword","nw_very_low","nonword",0.621,FALSE
"1859","1","20","accuracy","4405","nonword","nw_high","nonword",0.441,FALSE
"1860","1","20","accuracy","3438","word","very_low","word",0.504,FALSE
"1861","1","20","accuracy","4716","nonword","nw_high","nonword",0.563,FALSE
"1862","1","20","accuracy","5605","nonword","nw_low","nonword",0.441,FALSE
"1863","1","20","accuracy","2566","word","low","word",0.446,FALSE
"1864","1","20","accuracy","6621","nonword","nw_very_low","nonword",0.484,FALSE
"1865","1","20","accuracy","5055","nonword","nw_low","nonword",0.441,FALSE
"1866","1","20","accuracy","4719","nonword","nw_high","nonword",0.46,FALSE
"1867","1","20","accuracy","1267","word","high","word",0.534,FALSE
"1868","1","20","accuracy","4098","nonword","nw_high","nonword",0.681,FALSE
"1869","1","20","accuracy","4603","nonword","nw_high","nonword",0.558,FALSE
"1870","1","20","accuracy","4621","nonword","nw_high","nonword",0.489,FALSE
"1871","1","20","accuracy","2030","word","low","word",0.436,FALSE
"1872","1","20","accuracy","6680","nonword","nw_very_low","nonword",0.495,FALSE
"1873","1","20","accuracy","3674","word","very_low","nonword",0.489,FALSE
"1874","1","20","accuracy","3165","word","very_low","word",0.595,FALSE
"1875","1","20","accuracy","3049","word","very_low","word",0.48,FALSE
"1876","1","20","accuracy","2526","word","low","word",0.46,FALSE
"1877","1","20","accuracy","2780","word","low","word",0.422,FALSE
"1878","1","20","accuracy","6142","nonword","nw_very_low","nonword",0.427,FALSE
"1879","1","20","accuracy","2504","word","low","word",0.427,FALSE
"1880","1","20","accuracy","4168","nonword","nw_high","nonword",0.504,FALSE
"1881","1","20","accuracy","3535","word","very_low","word",0.592,FALSE
"1882","1","20","accuracy","1638","word","high","word",0.52,FALSE
"1883","1","20","accuracy","3620","word","very_low","word",0.754,FALSE
"1884","1","20","accuracy","6412","nonword","nw_very_low","nonword",0.886,FALSE
"1885","1","20","accuracy","6385","nonword","nw_very_low","nonword",0.5,FALSE
"1886","1","20","accuracy","2270","word","low","word",0.563,FALSE
"1887","1","20","accuracy","4006","nonword","nw_high","word",0.529,FALSE
"1888","1","20","accuracy","1520","word","high","nonword",0.556,FALSE
"1889","1","20","accuracy","6180","nonword","nw_very_low","nonword",0.883,FALSE
"1890","1","20","accuracy","1625","word","high","word",0.554,FALSE
"1891","1","20","accuracy","5832","nonword","nw_low","nonword",0.622,FALSE
"1892","1","20","accuracy","3269","word","very_low","nonword",1.087,FALSE
"1893","1","20","accuracy","1545","word","high","word",0.595,FALSE
"1894","1","20","accuracy","5160","nonword","nw_low","nonword",0.622,FALSE
"1895","1","20","accuracy","6699","nonword","nw_very_low","nonword",0.529,FALSE
"1896","1","20","accuracy","2105","word","low","word",0.504,FALSE
"1897","1","20","accuracy","5530","nonword","nw_low","nonword",0.534,FALSE
"1898","1","20","accuracy","3497","word","very_low","word",0.592,FALSE
"1899","1","20","accuracy","3051","word","very_low","word",0.93,FALSE
"1900","1","20","accuracy","1801","word","high","word",0.5,FALSE
"1901","1","20","accuracy","1573","word","high","word",0.47,FALSE
"1902","1","20","accuracy","1341","word","high","word",0.48,FALSE
"1903","1","20","accuracy","6004","nonword","nw_very_low","nonword",0.671,FALSE
"1904","1","20","accuracy","4319","nonword","nw_high","word",0.456,FALSE
"1905","1","20","accuracy","1695","word","high","word",0.659,FALSE
"1906","1","20","accuracy","2406","word","low","word",0.569,FALSE
"1907","1","20","accuracy","1404","word","high","word",0.471,FALSE
"1908","1","20","accuracy","5449","nonword","nw_low","nonword",0.691,FALSE
"1909","1","20","accuracy","3354","word","very_low","word",0.739,FALSE
"1910","1","20","accuracy","3005","word","very_low","word",0.979,FALSE
"1911","1","20","accuracy","1095","word","high","word",0.49,FALSE
"1912","1","20","accuracy","4203","nonword","nw_high","nonword",0.445,FALSE
"1913","1","20","accuracy","2788","word","low","word",0.475,FALSE
"1914","1","20","accuracy","4067","nonword","nw_high","nonword",0.446,FALSE
"1915","1","20","accuracy","6702","nonword","nw_very_low","word",0.553,FALSE
"1916","1","20","accuracy","6648","nonword","nw_very_low","nonword",0.527,FALSE
"1917","1","20","accuracy","3164","word","very_low","word",0.494,FALSE
"1918","1","20","accuracy","6130","nonword","nw_very_low","nonword",0.495,FALSE
"1919","1","20","accuracy","3711","word","very_low","word",0.592,FALSE
"1920","1","20","accuracy","2086","word","low","word",0.5,FALSE
"1921","1","20","accuracy","2496","word","low","word",0.441,FALSE
"1922","1","20","accuracy","5161","nonword","nw_low","nonword",0.74,FALSE
"1923","1","20","accuracy","6468","nonword","nw_very_low","nonword",0.46,FALSE
"1924","1","20","accuracy","6488","nonword","nw_very_low","nonword",0.391,FALSE
"1925","1","20","accuracy","4744","nonword","nw_high","nonword",0.422,FALSE
"1926","1","20","accuracy","1121","word","high","word",0.514,FALSE
"1927","1","20","accuracy","2236","word","low","word",0.538,FALSE
"1928","1","20","accuracy","1615","word","high","word",0.412,FALSE
"1929","1","20","accuracy","6246","nonword","nw_very_low","nonword",0.612,FALSE
"1930","1","20","accuracy","5403","nonword","nw_low","nonword",0.499,FALSE
"1931","1","20","accuracy","3095","word","very_low","word",0.446,FALSE
"1932","1","20","accuracy","2307","word","low","word",0.47,FALSE
"1933","1","20","accuracy","4609","nonword","nw_high","nonword",0.592,FALSE
"1934","1","20","accuracy","2450","word","low","nonword",0.5,FALSE
"1935","1","20","accuracy","4310","nonword","nw_high","nonword",0.541,FALSE
"1936","1","20","accuracy","4536","nonword","nw_high","nonword",0.45,FALSE
"1937","1","20","accuracy","5596","nonword","nw_low","nonword",0.412,FALSE
"1938","1","20","accuracy","5117","nonword","nw_low","nonword",0.47,FALSE
"1939","1","20","accuracy","3234","word","very_low","nonword",0.45,FALSE
"1940","1","20","accuracy","5464","nonword","nw_low","nonword",0.581,FALSE
"1941","1","20","accuracy","5271","nonword","nw_low","nonword",0.626,FALSE
"1942","1","20","accuracy","5847","nonword","nw_low","nonword",0.549,FALSE
"1943","1","20","accuracy","2776","word","low","word",0.612,FALSE
"1944","1","20","accuracy","1762","word","high","word",0.538,FALSE
"1945","1","20","accuracy","6368","nonword","nw_very_low","nonword",0.554,FALSE
"1946","1","20","accuracy","4335","nonword","nw_high","nonword",0.499,FALSE
"1947","1","20","accuracy","5717","nonword","nw_low","nonword",0.509,FALSE
"1948","1","20","accuracy","3675","word","very_low","nonword",0.51,FALSE
"1949","1","20","accuracy","5829","nonword","nw_low","nonword",0.678,FALSE
"1950","1","20","accuracy","5150","nonword","nw_low","nonword",0.499,FALSE
"1981","2","1","speed","5015","nonword","nw_low","nonword",0.681,FALSE
"1982","2","1","speed","3623","word","very_low","nonword",0.418,FALSE
"1983","2","1","speed","6481","nonword","nw_very_low","nonword",0.679,FALSE
"1984","2","1","speed","3305","word","very_low","word",0.764,FALSE
"1985","2","1","speed","2244","word","low","word",0.975,FALSE
"1986","2","1","speed","4468","nonword","nw_high","nonword",0.447,FALSE
"1987","2","1","speed","1047","word","high","word",0.461,FALSE
"1988","2","1","speed","5711","nonword","nw_low","nonword",0.602,FALSE
"1989","2","1","speed","5036","nonword","nw_low","nonword",0.64,FALSE
"1990","2","1","speed","1111","word","high","word",0.436,FALSE
"1991","2","1","speed","6561","nonword","nw_very_low","nonword",0.584,FALSE
"1992","2","1","speed","1670","word","high","word",0.541,FALSE
"1993","2","1","speed","6207","nonword","nw_very_low","nonword",0.522,FALSE
"1994","2","1","speed","1424","word","high","word",0.588,FALSE
"1995","2","1","speed","1133","word","high","word",0.515,FALSE
"1996","2","1","speed","5290","nonword","nw_low","nonword",0.543,FALSE
"1997","2","1","speed","4410","nonword","nw_high","nonword",0.604,FALSE
"1998","2","1","speed","3194","word","very_low","nonword",0.446,FALSE
"1999","2","1","speed","2761","word","low","word",1.204,FALSE
"2000","2","1","speed","6482","nonword","nw_very_low","nonword",0.61,FALSE
"2001","2","1","speed","1667","word","high","word",0.574,FALSE
"2002","2","1","speed","3635","word","very_low","word",0.573,FALSE
"2003","2","1","speed","1363","word","high","word",0.507,FALSE
"2004","2","1","speed","2044","word","low","nonword",0.916,FALSE
"2005","2","1","speed","5112","nonword","nw_low","nonword",0.52,FALSE
"2006","2","1","speed","4577","nonword","nw_high","nonword",0.578,FALSE
"2007","2","1","speed","6647","nonword","nw_very_low","nonword",0.465,FALSE
"2008","2","1","speed","4515","nonword","nw_high","nonword",0.666,FALSE
"2009","2","1","speed","4050","nonword","nw_high","nonword",0.53,FALSE
"2010","2","1","speed","2724","word","low","word",0.614,FALSE
"2011","2","1","speed","5665","nonword","nw_low","nonword",0.624,FALSE
"2012","2","1","speed","2793","word","low","word",0.632,FALSE
"2013","2","1","speed","2858","word","low","word",0.645,FALSE
"2014","2","1","speed","4611","nonword","nw_high","nonword",0.562,FALSE
"2015","2","1","speed","4063","nonword","nw_high","nonword",0.581,FALSE
"2016","2","1","speed","3415","word","very_low","word",0.614,FALSE
"2017","2","1","speed","1349","word","high","word",0.533,FALSE
"2018","2","1","speed","6491","nonword","nw_very_low","nonword",0.518,FALSE
"2019","2","1","speed","1172","word","high","word",0.526,FALSE
"2020","2","1","speed","6159","nonword","nw_very_low","nonword",0.475,FALSE
"2021","2","1","speed","5508","nonword","nw_low","nonword",0.753,FALSE
"2022","2","1","speed","5124","nonword","nw_low","nonword",0.652,FALSE
"2023","2","1","speed","6722","nonword","nw_very_low","word",0.592,FALSE
"2024","2","1","speed","6253","nonword","nw_very_low","nonword",1.174,FALSE
"2025","2","1","speed","3077","word","very_low","word",0.616,FALSE
"2026","2","1","speed","3410","word","very_low","word",0.704,FALSE
"2027","2","1","speed","3443","word","very_low","word",0.551,FALSE
"2028","2","1","speed","4497","nonword","nw_high","nonword",0.515,FALSE
"2029","2","1","speed","5556","nonword","nw_low","nonword",0.538,FALSE
"2030","2","1","speed","4481","nonword","nw_high","nonword",0.647,FALSE
"2031","2","1","speed","2628","word","low","word",0.465,FALSE
"2032","2","1","speed","6313","nonword","nw_very_low","nonword",0.569,FALSE
"2033","2","1","speed","1012","word","high","word",0.465,FALSE
"2034","2","1","speed","2592","word","low","word",0.58,FALSE
"2035","2","1","speed","1180","word","high","word",0.493,FALSE
"2036","2","1","speed","4091","nonword","nw_high","nonword",0.482,FALSE
"2037","2","1","speed","2118","word","low","nonword",0.564,FALSE
"2038","2","1","speed","3118","word","very_low","word",0.789,FALSE
"2039","2","1","speed","3669","word","very_low","nonword",0.757,FALSE
"2040","2","1","speed","2135","word","low","word",0.583,FALSE
"2041","2","1","speed","4417","nonword","nw_high","nonword",0.496,FALSE
"2042","2","1","speed","5550","nonword","nw_low","nonword",0.596,FALSE
"2043","2","1","speed","2758","word","low","word",0.574,FALSE
"2044","2","1","speed","1686","word","high","word",0.496,FALSE
"2045","2","1","speed","4693","nonword","nw_high","nonword",0.57,FALSE
"2046","2","1","speed","5221","nonword","nw_low","nonword",0.581,FALSE
"2047","2","1","speed","6609","nonword","nw_very_low","nonword",0.472,FALSE
"2048","2","1","speed","2344","word","low","word",0.526,FALSE
"2049","2","1","speed","6010","nonword","nw_very_low","nonword",0.482,FALSE
"2050","2","1","speed","6447","nonword","nw_very_low","nonword",0.709,FALSE
"2051","2","1","speed","5460","nonword","nw_low","nonword",0.494,FALSE
"2052","2","1","speed","6619","nonword","nw_very_low","nonword",0.621,FALSE
